in,index,value
15216,15216,4.84664354687731
15217,15217,6.285668816840237
15218,15218,5.581683749608072
15219,15219,6.244695302675084
15220,15220,4.671277972540034
15221,15221,4.240375221022462
15222,15222,6.764185893132998
15223,15223,4.9868188059714145
15224,15224,6.524227834463508
15225,15225,4.739117476745783
15226,15226,4.604817034075525
15227,15227,5.888967114472493
15228,15228,4.87673838424776
15229,15229,6.387908759259485
15230,15230,4.1978277238105335
15231,15231,4.427076165659053
15232,15232,6.544257371007337
15233,15233,4.501804415041508
15234,15234,7.287677339359821
15235,15235,4.8595626807213
15236,15236,4.565302847981563
15237,15237,6.246163755185194
15238,15238,5.334597494563014
15239,15239,6.466356712286812
15240,15240,4.612687415939712
15241,15241,4.323564752839609
15242,15242,6.12324889875101
15243,15243,5.502580899866702
15244,15244,6.286821162194604
15245,15245,4.628303649192619
15246,15246,4.529725000275035
15247,15247,6.345841077956692
15248,15248,4.8507855111464195
15249,15249,7.056459202164543
15250,15250,5.2166776720616355
15251,15251,4.358888935162529
15252,15252,6.243325746663491
15253,15253,5.283444380601722
15254,15254,6.239241389620414
15255,15255,4.358033237306747
15256,15256,4.852221606484809
15257,15257,6.579174845046076
15258,15258,4.608652350246226
15259,15259,6.975229624004669
15260,15260,4.426947066229086
15261,15261,4.500349550326067
15262,15262,6.2068272131240665
15263,15263,5.168574700984997
15264,15264,6.453403730118209
15265,15265,4.204243032879024
15266,15266,4.928928464771962
15267,15267,6.00535875865048
15268,15268,5.440135257227871
15269,15269,6.004489533086534
15270,15270,4.683192070232124
15271,15271,4.581141688777941
15272,15272,6.641094831564697
15273,15273,4.498290303832049
15274,15274,6.792024085970866
15275,15275,4.45873430507217
15276,15276,4.965717948375073
15277,15277,5.913974207372975
15278,15278,5.349847932621923
15279,15279,6.7746274567805935
15280,15280,4.5918100119485326
15281,15281,4.785521613829412
15282,15282,6.372572960337077
15283,15283,3.9217165152294613
15284,15284,7.133239843324349
15285,15285,4.5717171347987815
15286,15286,4.555658873244607
15287,15287,5.829511706945439
15288,15288,4.8878172457429025
15289,15289,6.360127183487807
15290,15290,4.819727066459578
15291,15291,4.649386053911419
15292,15292,5.967369511792121
15293,15293,5.613089540901793
15294,15294,6.067794028235273
15295,15295,4.764589006984112
15296,15296,4.666901256053454
15297,15297,6.594432839468402
15298,15298,4.912211970268921
15299,15299,6.904508218725737
15300,15300,4.694386959829217
15301,15301,4.857681423222745
15302,15302,6.172943624388276
15303,15303,5.0453985802682615
15304,15304,6.635684877211389
15305,15305,4.613149071519907
15306,15306,4.925420701730681
15307,15307,6.552009821229165
15308,15308,4.474841542077131
15309,15309,6.8562795954531435
15310,15310,5.058389448861947
15311,15311,4.765178892398648
15312,15312,6.077096748367316
15313,15313,5.173949212176868
15314,15314,6.588311758053868
15315,15315,4.349074031145786
15316,15316,4.721018275268144
15317,15317,6.1930417001150015
15318,15318,5.578717183055663
15319,15319,6.307119090199751
15320,15320,4.779367868095722
15321,15321,4.68032112590276
15322,15322,6.606528498395308
15323,15323,4.877675204307193
15324,15324,6.921139461706473
15325,15325,4.6431845480460225
15326,15326,4.781945470336185
15327,15327,6.043066045245598
15328,15328,4.8143985518675105
15329,15329,6.528085029297388
15330,15330,4.6484894408554
15331,15331,4.414581718164809
15332,15332,6.799132385352861
15333,15333,4.725667397670344
15334,15334,7.257754676536544
15335,15335,5.015003706837978
15336,15336,4.77574356774392
15337,15337,5.838211959442378
15338,15338,5.369205370706874
15339,15339,6.391496858816529
15340,15340,4.512995818317024
15341,15341,4.990272746733432
15342,15342,6.132982380640548
15343,15343,5.761788304294294
15344,15344,6.23453822754065
15345,15345,4.6114742829289135
15346,15346,4.868412692755363
15347,15347,6.866294403458261
15348,15348,4.869036880640715
15349,15349,6.785810894364583
15350,15350,4.4938852639520075
15351,15351,4.957106907911807
15352,15352,6.057292630177786
15353,15353,5.158983511539127
15354,15354,6.460363621688417
15355,15355,4.6461106719055945
15356,15356,4.610652292994723
15357,15357,6.695707744682625
15358,15358,4.394448667641477
15359,15359,6.86653837776622
15360,15360,4.358990949516548
15361,15361,4.587006781838457
15362,15362,6.194054591022922
15363,15363,5.410271989410798
15364,15364,6.8860265288118345
15365,15365,4.045878704482926
15366,15366,4.857653126966741
15367,15367,6.183746729615323
15368,15368,5.712282163710036
15369,15369,6.261695712966906
15370,15370,4.289666956603473
15371,15371,4.478980653094764
15372,15372,6.402697839195348
15373,15373,4.355652812841429
15374,15374,6.945789582225773
15375,15375,4.7637151325874285
15376,15376,4.756647180621359
15377,15377,5.625505857982101
15378,15378,5.1861725946523265
15379,15379,6.721014368350593
15380,15380,4.9757390305757045
15381,15381,4.61171484717283
15382,15382,6.697424757775719
15383,15383,4.059095705059643
15384,15384,6.961347763060003
15385,15385,4.484395202817108
15386,15386,4.71114605095172
15387,15387,6.135950929709409
15388,15388,5.444833128913244
15389,15389,6.633494545492758
15390,15390,4.6060570547039
15391,15391,4.845610205618526
15392,15392,6.2347199161953935
15393,15393,5.576292255284695
15394,15394,6.241217655302055
15395,15395,4.258789463367773
15396,15396,4.369964510695378
15397,15397,6.728906702850972
15398,15398,5.04415758560615
15399,15399,6.932682614205557
15400,15400,5.1463921351356685
15401,15401,4.600484145008089
15402,15402,5.973415316044228
15403,15403,5.33917481889662
15404,15404,6.419599688296078
15405,15405,4.652466467601968
15406,15406,4.520416936883862
15407,15407,6.441598801571651
15408,15408,4.298360778567366
15409,15409,6.740631512826448
15410,15410,5.0662211507347115
15411,15411,4.693181960754172
15412,15412,5.902638989416861
15413,15413,5.159806570120772
15414,15414,6.177709535499126
15415,15415,4.307612124059199
15416,15416,4.69168625266504
15417,15417,6.257538118125033
15418,15418,5.5951216601379095
15419,15419,6.2271701703218625
15420,15420,4.913432817252919
15421,15421,4.191819305609901
15422,15422,6.528116126926005
15423,15423,4.88080394881486
15424,15424,6.942954476671116
15425,15425,4.709328647630886
15426,15426,4.711075268080431
15427,15427,5.617588342030734
15428,15428,4.793563290548643
15429,15429,6.628206902351906
15430,15430,4.861954647789332
15431,15431,4.981812202050911
15432,15432,6.853426726277529
15433,15433,4.143735069482748
15434,15434,7.365695115891749
15435,15435,4.886635777713426
15436,15436,4.629565671418423
15437,15437,6.154814154731949
15438,15438,5.42881969476759
15439,15439,6.868049691230226
15440,15440,4.693016647598917
15441,15441,4.685681056748324
15442,15442,5.953841313024267
15443,15443,5.7165858519107875
15444,15444,6.135622931551881
15445,15445,4.563331280386315
15446,15446,4.42316148992754
15447,15447,6.7751943711873235
15448,15448,4.808368624432392
15449,15449,6.890733366644021
15450,15450,4.935288302360949
15451,15451,4.803143496656368
15452,15452,5.768120287556689
15453,15453,5.0200823119504445
15454,15454,6.7808805839129755
15455,15455,4.2733088817128255
15456,15456,4.64591897103731
15457,15457,6.336269267019256
15458,15458,4.467013131819625
15459,15459,7.423542306056327
15460,15460,4.945215150803767
15461,15461,4.278875523294602
15462,15462,6.124157660943267
15463,15463,5.361422897173016
15464,15464,6.502230607862877
15465,15465,4.111028079813925
15466,15466,4.898810203161442
15467,15467,6.464096136641997
15468,15468,5.717265298854948
15469,15469,6.283307276506109
15470,15470,4.401986597155679
15471,15471,4.584653979073011
15472,15472,6.840252532613385
15473,15473,4.921802037680772
15474,15474,7.038825296182758
15475,15475,4.792804917505429
15476,15476,4.531633446462725
15477,15477,5.96217137248718
15478,15478,5.234731018395957
15479,15479,6.826827590366303
15480,15480,4.927213844778303
15481,15481,4.297773870569854
15482,15482,6.299401629323395
15483,15483,4.741800966971285
15484,15484,7.1998406869840625
15485,15485,4.7173376350349265
15486,15486,5.009457640009224
15487,15487,6.014622305255972
15488,15488,5.315016322244166
15489,15489,6.523388107250412
15490,15490,4.0600490962847555
15491,15491,4.547108737799116
15492,15492,6.379406453866572
15493,15493,5.395954973136099
15494,15494,6.2219295570697
15495,15495,4.778970302416123
15496,15496,5.016711420473149
15497,15497,6.740043939794304
15498,15498,4.852713149258027
15499,15499,7.010952667903762
15500,15500,4.890972259030749
15501,15501,4.962562843704799
15502,15502,6.166118337192682
15503,15503,5.166141411622298
15504,15504,6.680339786333141
15505,15505,4.4512871993528025
15506,15506,4.807081320160926
15507,15507,6.665196040717859
15508,15508,4.684211771723234
15509,15509,7.102081761985936
15510,15510,4.832436836470468
15511,15511,4.627080596513767
15512,15512,6.197160914882959
15513,15513,5.006520243351241
15514,15514,6.71260272652193
15515,15515,4.430521463759859
15516,15516,4.893504868024289
15517,15517,5.884453451099609
15518,15518,5.8356905202402185
15519,15519,6.392853797366021
15520,15520,4.837096037670863
15521,15521,4.710190389156166
15522,15522,6.548585026011025
15523,15523,4.4731191615258314
15524,15524,7.134764399936191
15525,15525,5.080693542121563
15526,15526,4.69617802577
15527,15527,6.158494018931989
15528,15528,5.5211995931189115
15529,15529,6.8020312166379275
15530,15530,4.454400782963003
15531,15531,4.520180228515611
15532,15532,6.388875530064343
15533,15533,4.33789932266273
15534,15534,6.787604119053798
15535,15535,5.047968998493473
15536,15536,4.3070977413357
15537,15537,5.632139805649784
15538,15538,5.223726841267832
15539,15539,6.6750913411571755
15540,15540,4.835230447310995
15541,15541,4.871477565723073
15542,15542,6.467163566226656
15543,15543,5.798442576339237
15544,15544,5.77660851210568
15545,15545,4.653668990900136
15546,15546,4.2073293459217656
15547,15547,7.039111986170817
15548,15548,4.682755763502266
15549,15549,6.600822571309859
15550,15550,4.961549821205043
15551,15551,4.7559960365334035
15552,15552,6.436038648868985
15553,15553,4.91008073087346
15554,15554,6.669344468486635
15555,15555,5.0816896853999225
15556,15556,4.627614588613173
15557,15557,6.936317013896263
15558,15558,4.338941007058825
15559,15559,7.025044926699554
15560,15560,4.726813202851103
15561,15561,4.639936045972716
15562,15562,6.0074413955739825
15563,15563,4.958530723457042
15564,15564,6.434670479637502
15565,15565,4.278383641473063
15566,15566,4.667012828311322
15567,15567,6.250938960635216
15568,15568,5.566629221242353
15569,15569,6.0416533279099305
15570,15570,4.3859844754391775
15571,15571,4.895207801484555
15572,15572,6.646092279901213
15573,15573,4.624777264002388
15574,15574,6.919741365062995
15575,15575,5.225848522171807
15576,15576,4.487596351086763
15577,15577,6.178560707535496
15578,15578,5.181165627873185
15579,15579,6.725643450800144
15580,15580,4.66843310641816
15581,15581,4.881893805620986
15582,15582,6.244732469642209
15583,15583,4.6642247569834385
15584,15584,6.707087916919734
15585,15585,5.072464217306028
15586,15586,4.487776131557537
15587,15587,5.968499057672067
15588,15588,5.2523393512475725
15589,15589,6.446832072093189
15590,15590,4.659914141094582
15591,15591,4.873769174374604
15592,15592,6.297264646712141
15593,15593,5.4863856233434625
15594,15594,6.173206687240321
15595,15595,4.394982804147471
15596,15596,4.5315107733734115
15597,15597,6.308000035370461
15598,15598,4.686396817889138
15599,15599,7.261121722522577
15600,15600,5.0131349526517806
15601,15601,4.982829179306833
15602,15602,5.857750919434625
15603,15603,5.232801533901334
15604,15604,6.621886598856822
15605,15605,4.73733758987329
15606,15606,4.5294217385282085
15607,15607,6.248037910246419
15608,15608,4.390960078473663
15609,15609,7.13467443383229
15610,15610,4.923967518966905
15611,15611,4.696661377880733
15612,15612,6.3192689965377
15613,15613,5.242115013087329
15614,15614,6.374640008749379
15615,15615,4.498856475396938
15616,15616,4.595497904292225
15617,15617,6.358992442628343
15618,15618,5.540165280016783
15619,15619,6.392351053697038
15620,15620,4.346402239215439
15621,15621,4.425289578802827
15622,15622,6.7189673949291375
15623,15623,4.4869748315684665
15624,15624,6.751057314627209
15625,15625,4.794227390772924
15626,15626,4.926584991235291
15627,15627,5.928526440609874
15628,15628,4.9696841870665835
15629,15629,6.795667757233719
15630,15630,4.797886610758561
15631,15631,4.70844599832044
15632,15632,6.3687731730762005
15633,15633,4.477323383280056
15634,15634,6.897975760870661
15635,15635,4.76371263963806
15636,15636,4.384001828984997
15637,15637,6.284009009729936
15638,15638,5.207372977113845
15639,15639,6.754574070762525
15640,15640,4.587423319348388
15641,15641,4.516918327383518
15642,15642,5.992988310294395
15643,15643,5.277064357612212
15644,15644,5.997196009656983
15645,15645,4.54906516418035
15646,15646,4.709341696483551
15647,15647,6.793997706994698
15648,15648,5.008480620922233
15649,15649,6.697656377990132
15650,15650,4.723427965294957
15651,15651,4.6334578120713115
15652,15652,6.043258584588064
15653,15653,5.402804232664078
15654,15654,6.547884118545426
15655,15655,4.546328519433219
15656,15656,4.565464836119141
15657,15657,6.641278307227237
15658,15658,4.325746528929241
15659,15659,6.979335602946812
15660,15660,4.494371343627874
15661,15661,4.649037690706336
15662,15662,6.238399863156378
15663,15663,5.2975684056019805
15664,15664,6.840747116609746
15665,15665,4.269034756332518
15666,15666,4.956765977741023
15667,15667,5.965649431028761
15668,15668,5.933235815244961
15669,15669,6.682191271921339
15670,15670,4.532832122540006
15671,15671,4.481618514947319
15672,15672,6.830589887576862
15673,15673,5.047929161323129
15674,15674,6.8702266602348345
15675,15675,5.0671800847531605
15676,15676,4.451236316477785
15677,15677,6.024846175334189
15678,15678,5.120309039713245
15679,15679,6.198379168899525
15680,15680,4.658750970749388
15681,15681,4.663005395501521
15682,15682,6.347327362084277
15683,15683,4.507393278282967
15684,15684,6.829935989313075
15685,15685,4.6317039781993135
15686,15686,4.504085812319972
15687,15687,5.916467439941127
15688,15688,4.992937675976139
15689,15689,6.426794439409708
15690,15690,4.489216226635802
15691,15691,4.846859913397019
15692,15692,5.806936796236556
15693,15693,5.612908863573937
15694,15694,6.222265651972667
15695,15695,4.503947280013017
15696,15696,4.433397252235317
15697,15697,6.909058414933722
15698,15698,4.959672403563033
15699,15699,6.616788063583429
15700,15700,4.263963372568659
15701,15701,5.042218044231458
15702,15702,6.134817602724516
15703,15703,5.016259451025694
15704,15704,6.54356330758446
15705,15705,4.694108302852946
15706,15706,4.815185569411531
15707,15707,6.335712775576544
15708,15708,4.1601727516846765
15709,15709,7.494728683534214
15710,15710,4.984331230772282
15711,15711,4.699754695604176
15712,15712,6.183842377649383
15713,15713,4.893008757943651
15714,15714,6.279245555197148
15715,15715,4.704107675262776
15716,15716,4.20283355908992
15717,15717,6.36094096909685
15718,15718,5.497212606583515
15719,15719,6.172733357765827
15720,15720,4.267001703553402
15721,15721,4.468791602019484
15722,15722,6.862241538526039
15723,15723,4.789996261565115
15724,15724,6.854354960993247
15725,15725,4.957551298594719
15726,15726,4.575829486629936
15727,15727,6.03084803475384
15728,15728,5.09706964229736
15729,15729,6.606081885114493
15730,15730,4.571250695455445
15731,15731,4.615288578248362
15732,15732,6.661244984278651
15733,15733,4.230559883295248
15734,15734,6.653553737765705
15735,15735,4.628824915591853
15736,15736,4.52176742794825
15737,15737,6.482585607046445
15738,15738,5.076511296142212
15739,15739,6.807444780057757
15740,15740,4.387076130094311
15741,15741,4.53904805296804
15742,15742,6.092114097314592
15743,15743,5.695499916811908
15744,15744,6.399669794679827
15745,15745,4.691369072847704
15746,15746,4.459651094179151
15747,15747,6.70105129068112
15748,15748,4.3816170797511855
15749,15749,6.976110707786644
15750,15750,4.752408813489772
15751,15751,4.632253445378229
15752,15752,5.805463736049642
15753,15753,5.225976689729357
15754,15754,6.583654695498671
15755,15755,4.987514837163848
15756,15756,4.964119453283343
15757,15757,6.287659782722466
15758,15758,4.318994150035082
15759,15759,7.294455504060883
15760,15760,4.387476184498465
15761,15761,4.27457409251874
15762,15762,6.290958355108537
15763,15763,5.289248092737936
15764,15764,6.483789117248526
15765,15765,4.548493695064467
15766,15766,4.801341555539448
15767,15767,6.343275113808392
15768,15768,5.744160896899192
15769,15769,6.12370288949506
15770,15770,4.3519730906676735
15771,15771,4.3276693589046
15772,15772,6.401727178223303
15773,15773,4.49213137500036
15774,15774,6.4606955696858615
15775,15775,4.894996684757727
15776,15776,4.694397524806481
15777,15777,5.958575108472035
15778,15778,4.9940290410999015
15779,15779,7.088310766510006
15780,15780,4.200797717815939
15781,15781,4.9135558704629885
15782,15782,6.37290606170238
15783,15783,4.25159247978881
15784,15784,7.25696430021596
15785,15785,4.713599171966127
15786,15786,4.864114120595348
15787,15787,6.256763767450786
15788,15788,4.858646597640025
15789,15789,6.894871234257307
15790,15790,4.588470347650995
15791,15791,4.618093890489787
15792,15792,6.485101200219311
15793,15793,5.612476600771135
15794,15794,6.241437200270141
15795,15795,4.296155098959332
15796,15796,4.321527214877054
15797,15797,6.622785413100963
15798,15798,4.4747702703895875
15799,15799,6.9775878652411905
15800,15800,4.9075537546726675
15801,15801,4.7127759380570815
15802,15802,6.015377037308085
15803,15803,5.189872314418357
15804,15804,6.944735983065062
15805,15805,4.87870244038237
15806,15806,4.761383205182064
15807,15807,6.727370474689794
15808,15808,4.559751108236263
15809,15809,6.785760544845184
15810,15810,4.720195254566733
15811,15811,4.875853545103217
15812,15812,5.962897709443439
15813,15813,4.910619534137155
15814,15814,6.809080725056594
15815,15815,4.6884308078671655
15816,15816,4.6108129281998504
15817,15817,5.893649946503604
15818,15818,5.790597176183105
15819,15819,6.429365127817819
15820,15820,4.586376508601597
15821,15821,4.7018029162856365
15822,15822,6.630735506698435
15823,15823,4.939520088596317
15824,15824,7.030056214377999
15825,15825,4.6229827790286455
15826,15826,4.763509199835017
15827,15827,5.660325385465686
15828,15828,4.875076148411872
15829,15829,6.887870074772417
15830,15830,4.414000423279182
15831,15831,5.063158407558391
15832,15832,6.664432841885365
15833,15833,4.6556968127946945
15834,15834,7.355172270327145
15835,15835,4.631810920389946
15836,15836,4.858288114089462
15837,15837,6.124272865205778
15838,15838,5.255415726899764
15839,15839,6.570174701533498
15840,15840,4.974252830281928
15841,15841,4.885247276822976
15842,15842,5.8337542279010215
15843,15843,5.901267792287781
15844,15844,6.015692735873048
15845,15845,4.561210078386162
15846,15846,4.59179631326832
15847,15847,6.579588531989699
15848,15848,4.706874515873153
15849,15849,6.760004852011292
15850,15850,4.668289285125294
15851,15851,4.7694184830207655
15852,15852,6.221029641997488
15853,15853,4.978580894188491
15854,15854,6.678614077458509
15855,15855,4.665297241078656
15856,15856,4.735105489699388
15857,15857,6.43238675527062
15858,15858,4.709346019315227
15859,15859,7.196015273334336
15860,15860,4.410562259297049
15861,15861,4.40464468797006
15862,15862,6.123486109760403
15863,15863,5.0642596050927065
15864,15864,6.748038888896691
15865,15865,4.511612402092196
15866,15866,4.8438408691581545
15867,15867,5.728267465913746
15868,15868,5.753303377617517
15869,15869,6.181386174878281
15870,15870,4.871000916824567
15871,15871,4.856360661662616
15872,15872,6.736177643800566
15873,15873,5.033886922996922
15874,15874,6.775805374681701
15875,15875,5.3131377131733
15876,15876,4.712304725527444
15877,15877,6.100050822320986
15878,15878,5.027973517843612
15879,15879,6.547822720652938
15880,15880,4.654073318060735
15881,15881,5.064778849389515
15882,15882,6.687095806925481
15883,15883,4.3091912872350155
15884,15884,7.201200857965304
15885,15885,4.640612692095815
15886,15886,4.708011776265203
15887,15887,6.09569638099228
15888,15888,5.495805599133891
15889,15889,6.738293220037095
15890,15890,4.547043734329119
15891,15891,4.8173513130539805
15892,15892,6.259727403438716
15893,15893,5.419060123158081
15894,15894,5.818033438997595
15895,15895,4.726060449828257
15896,15896,4.89156377785456
15897,15897,6.5921595181461905
15898,15898,4.5551103801331845
15899,15899,7.042336268635031
15900,15900,4.94165011807335
15901,15901,4.343815017562296
15902,15902,6.012847198974119
15903,15903,4.8409981335627075
15904,15904,6.179477209776988
15905,15905,4.445925244603143
15906,15906,4.271052574389461
15907,15907,6.407589767577582
15908,15908,4.302369042499251
15909,15909,7.092014142728023
15910,15910,4.738025398888346
15911,15911,4.951733084684166
15912,15912,6.096491814116845
15913,15913,4.787328333270791
15914,15914,6.835037338034077
15915,15915,4.273829001316676
15916,15916,4.957961825551966
15917,15917,6.306721293089456
15918,15918,5.476346299027607
15919,15919,6.412399380606217
15920,15920,4.556783206245273
15921,15921,4.929180736600683
15922,15922,6.810146067428609
15923,15923,4.859827030616113
15924,15924,6.491199780184331
15925,15925,4.434360445102031
15926,15926,5.071947455424166
15927,15927,6.0074003231444
15928,15928,5.094788243398453
15929,15929,6.693721491371434
15930,15930,4.38696360927987
15931,15931,4.691553164297211
15932,15932,6.564836170247154
15933,15933,4.569147511173922
15934,15934,7.288580089894008
15935,15935,4.8145591671528045
15936,15936,4.398144909039848
15937,15937,6.17605870018636
15938,15938,4.892425664653456
15939,15939,6.6420259125167185
15940,15940,4.812514274469036
15941,15941,5.006898345095127
15942,15942,5.930154001932495
15943,15943,5.615261919740716
15944,15944,6.139902065825384
15945,15945,4.357984366487296
15946,15946,4.500349382806363
15947,15947,6.247239557665269
15948,15948,4.8851354615856835
15949,15949,7.077891711553223
15950,15950,5.0925382844190725
15951,15951,4.2422937277291215
15952,15952,5.649632375945015
15953,15953,5.107278493654748
15954,15954,6.445919353553329
15955,15955,4.606730023732912
15956,15956,4.942875078681233
15957,15957,6.307604657419992
15958,15958,4.271023255343265
15959,15959,7.27869522542597
15960,15960,4.481336567555865
15961,15961,4.178830486788891
15962,15962,6.1508748768028045
15963,15963,5.542215949693049
15964,15964,6.720284431040929
15965,15965,4.629430750533734
15966,15966,5.0679965514357646
15967,15967,6.282638835068579
15968,15968,5.518245360207212
15969,15969,6.197632074234509
15970,15970,4.5297073524744444
15971,15971,4.8054321063256475
15972,15972,6.985094953472297
15973,15973,4.745743307907855
15974,15974,7.098552786954192
15975,15975,5.2187262919100075
15976,15976,4.4942664653252145
15977,15977,6.0217265413535
15978,15978,4.86799921959615
15979,15979,6.697722565436014
15980,15980,4.881630572031783
15981,15981,4.799760428978522
15982,15982,6.855568416223152
15983,15983,4.620271451546573
15984,15984,7.255818111082385
15985,15985,4.747504211709723
15986,15986,4.794202290077966
15987,15987,6.186297518292748
15988,15988,5.047628030769504
15989,15989,6.81288599876274
15990,15990,4.4460894483429305
15991,15991,4.746505363922218
15992,15992,6.1400114879919165
15993,15993,5.870670160818747
15994,15994,5.80184102404153
15995,15995,4.0651748758431685
15996,15996,4.835866320376531
15997,15997,6.486832827331861
15998,15998,5.130350217956643
15999,15999,6.811946235360478
16000,16000,4.716898051714486
16001,16001,4.54482572328712
16002,16002,5.803772665096912
16003,16003,5.218243631622215
16004,16004,6.5214917497055485
16005,16005,4.3770162830127965
16006,16006,4.795986466843458
16007,16007,6.364857412497711
16008,16008,4.2890100513292815
16009,16009,7.218371306205241
16010,16010,5.097376374965665
16011,16011,4.576613105167397
16012,16012,6.348784560352019
16013,16013,5.241024660323698
16014,16014,6.835095224815341
16015,16015,4.706457467811107
16016,16016,4.896634533048905
16017,16017,5.975097764795798
16018,16018,6.0340000905544064
16019,16019,5.980934756701187
16020,16020,4.412740424391998
16021,16021,4.754494821881587
16022,16022,6.6941224569170465
16023,16023,4.908200113518186
16024,16024,6.584477314973705
16025,16025,4.9779373542903125
16026,16026,4.652287643450229
16027,16027,6.074001736279587
16028,16028,5.1983948873693375
16029,16029,6.629459710317874
16030,16030,4.405823583335679
16031,16031,4.913809382926347
16032,16032,6.868602571194327
16033,16033,4.5107041899896485
16034,16034,7.050375852307939
16035,16035,4.935801748295745
16036,16036,4.728648920488668
16037,16037,6.066814935602672
16038,16038,4.898700245213615
16039,16039,6.356394287075705
16040,16040,4.466346461329675
16041,16041,5.0794080133914
16042,16042,5.87467989195974
16043,16043,5.302212420396829
16044,16044,5.898744843258456
16045,16045,4.729124999914283
16046,16046,4.7451475733175625
16047,16047,6.43337752655511
16048,16048,4.391081824704813
16049,16049,6.932299447982583
16050,16050,4.659685552323931
16051,16051,4.860800284601213
16052,16052,5.643216840928755
16053,16053,5.228853226628949
16054,16054,6.64735407223133
16055,16055,4.450370852866824
16056,16056,4.894137966243901
16057,16057,6.512464306633367
16058,16058,4.275008443531827
16059,16059,6.98410489842969
16060,16060,4.714490271302715
16061,16061,5.11561111145533
16062,16062,6.445700166487097
16063,16063,5.619373467475427
16064,16064,6.416979980838782
16065,16065,4.6093457822458195
16066,16066,5.0880127337769565
16067,16067,6.3675222276617855
16068,16068,5.4404524791471705
16069,16069,6.251385724732545
16070,16070,4.6102424841571406
16071,16071,4.316032340050253
16072,16072,6.485137139672473
16073,16073,4.8646284730989615
16074,16074,6.8670337331445825
16075,16075,4.395143997875757
16076,16076,4.735561785070265
16077,16077,6.154660868299503
16078,16078,5.0520586813907205
16079,16079,6.5069489891317405
16080,16080,4.794313801964582
16081,16081,4.796535950441786
16082,16082,6.602054688865246
16083,16083,4.621880308603126
16084,16084,7.26392346592793
16085,16085,4.5805504670987
16086,16086,4.5764370233625336
16087,16087,6.532926896295567
16088,16088,5.419127466559164
16089,16089,6.805051751355622
16090,16090,4.554389151216404
16091,16091,4.628392627385601
16092,16092,6.444824260278475
16093,16093,5.593929210118224
16094,16094,6.051482228484245
16095,16095,4.452530099895087
16096,16096,4.570610655083737
16097,16097,6.307508468262024
16098,16098,4.689906528336987
16099,16099,6.994586967444116
16100,16100,4.715409738991615
16101,16101,4.912399114937121
16102,16102,6.155442178940793
16103,16103,5.462169802121537
16104,16104,6.615326271672477
16105,16105,4.60871349688722
16106,16106,5.168156959083846
16107,16107,6.195381409059559
16108,16108,4.53914976174953
16109,16109,6.986947976361616
16110,16110,4.616642828913244
16111,16111,4.754070062515376
16112,16112,6.223264516215918
16113,16113,4.870157347109209
16114,16114,6.524266889558974
16115,16115,4.857179361070321
16116,16116,5.05829050208035
16117,16117,6.306671223719569
16118,16118,5.56350977698977
16119,16119,6.120664122219899
16120,16120,4.858863740908252
16121,16121,4.515594846619724
16122,16122,6.563058101459292
16123,16123,4.77306383101288
16124,16124,6.577860676772755
16125,16125,4.547304145157537
16126,16126,4.843012675930219
16127,16127,6.180625469927335
16128,16128,5.1891663406560475
16129,16129,6.57664375362134
16130,16130,5.102644509627632
16131,16131,4.804228969071931
16132,16132,6.420318011512604
16133,16133,4.798148200659703
16134,16134,6.794951572706722
16135,16135,4.559144108167372
16136,16136,4.820605433893751
16137,16137,6.380712087548941
16138,16138,5.233552538473395
16139,16139,6.7656285656422686
16140,16140,4.663618468823942
16141,16141,4.825385021776786
16142,16142,5.866271107256599
16143,16143,5.348041621770851
16144,16144,6.308601832814762
16145,16145,4.514490371489882
16146,16146,4.733712382090684
16147,16147,6.728977762684771
16148,16148,4.901819069452875
16149,16149,6.889122191545677
16150,16150,4.57795069066516
16151,16151,4.7009724630038585
16152,16152,6.230601552890301
16153,16153,5.2316176034788064
16154,16154,6.662923123834123
16155,16155,4.656627169154619
16156,16156,4.579798273242833
16157,16157,6.006867471750732
16158,16158,4.881418692843417
16159,16159,7.222753786629245
16160,16160,4.651536402854848
16161,16161,4.435390826966859
16162,16162,5.9651654279729245
16163,16163,5.293029614934332
16164,16164,6.670202987337111
16165,16165,4.384864548249933
16166,16166,4.622986434719148
16167,16167,6.26786642315615
16168,16168,5.462216048662549
16169,16169,5.978552175474724
16170,16170,4.696838163003061
16171,16171,4.889929568215271
16172,16172,7.097633141427383
16173,16173,4.426758026206555
16174,16174,6.7847370002459195
16175,16175,4.875679681102279
16176,16176,4.1395981188868545
16177,16177,6.277598290699602
16178,16178,5.10865362404079
16179,16179,6.303474140555318
16180,16180,5.04087479683957
16181,16181,4.8258497715871655
16182,16182,6.672905799483294
16183,16183,4.006686270862971
16184,16184,7.316634993043835
16185,16185,4.773202769962426
16186,16186,4.538266993387917
16187,16187,6.181626185466923
16188,16188,5.041783648605266
16189,16189,6.495642667754956
16190,16190,4.5263971705686945
16191,16191,4.608252239700308
16192,16192,6.043625955900843
16193,16193,5.720198743986886
16194,16194,6.156569126982799
16195,16195,4.433474840715572
16196,16196,4.07137731189619
16197,16197,6.4912547472030555
16198,16198,4.420475737205008
16199,16199,7.02365357097311
16200,16200,5.044699770639934
16201,16201,4.6552539813658
16202,16202,5.939530138496804
16203,16203,5.130496943340424
16204,16204,6.818069226213364
16205,16205,4.9886666260950925
